Churn,Tenure,CityTier,WarehouseToHome,Gender,HourSpendOnApp,NumberOfDeviceRegistered,SatisfactionScore,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,PreferredLoginDevice_Mobile Phone,PreferredPaymentMode_Credit Card,PreferredPaymentMode_Debit Card,PreferredPaymentMode_E wallet,PreferredPaymentMode_UPI,PreferedOrderCat_Grocery,PreferedOrderCat_Laptop & Accessory,PreferedOrderCat_Mobile Phone,PreferedOrderCat_Others,MaritalStatus_Married,MaritalStatus_Single,TenurePerAddress,AvgCashbackPerOrder,ComplainLowTenure,OrderFrequency,CouponUsageRate
0,8.0,1,6.0,0,2.0,4,2,1,0,12.0,1.0,1.0,0.0,153.63,1,1,0,0,0,0,1,0,0,0,0,4.0,76.815,0,0.1111111111111111,0.5
0,0.0,3,8.0,1,2.0,5,2,4,0,20.0,1.0,1.0,0.0,150.71,0,0,1,0,0,0,1,0,0,0,1,0.0,75.355,0,1.0,0.5
1,18.0,3,19.0,1,2.0,1,3,7,1,17.0,2.0,2.0,8.0,236.95,1,0,0,1,0,1,0,0,0,0,1,2.25,78.98333333333333,0,0.10526315789473684,0.6666666666666666
0,29.0,1,29.0,1,3.0,3,4,5,1,12.0,3.5,2.0,9.0,234.01999999999998,1,0,1,0,0,1,0,0,0,0,0,4.833333333333333,78.00666666666666,0,0.06666666666666667,1.1666666666666667
0,9.0,1,32.0,0,3.0,4,3,2,0,20.0,1.0,1.0,0.0,120.28999999999999,0,0,0,0,0,0,0,1,0,1,0,3.0,60.144999999999996,0,0.1,0.5
0,13.0,1,8.0,0,2.0,1,3,6,0,20.0,3.5,6.0,8.0,163.77,1,1,0,0,0,0,1,0,0,1,0,1.8571428571428572,23.395714285714288,0,0.42857142857142855,0.5
0,7.0,1,35.0,1,2.0,3,3,5,0,13.0,0.0,6.0,7.0,154.29,1,1,0,0,0,0,1,0,0,0,0,1.1666666666666667,22.041428571428572,0,0.75,0.0
1,0.0,3,8.0,0,3.0,4,2,8,0,14.0,0.0,1.0,0.0,127.85,0,0,1,0,0,0,0,1,0,0,1,0.0,63.925,0,1.0,0.0
1,0.0,3,24.0,0,3.0,3,3,1,1,18.0,3.0,3.0,2.0,146.14,0,0,0,1,0,0,1,0,0,0,0,0.0,36.535,1,3.0,0.75
0,11.0,1,14.0,1,2.0,1,3,2,0,11.0,0.0,1.0,3.0,126.1,0,0,1,0,0,0,0,1,0,1,0,3.6666666666666665,63.05,0,0.08333333333333333,0.0
0,7.0,1,8.0,0,3.0,3,2,2,0,11.0,1.0,4.0,11.0,166.87,1,0,0,0,0,0,1,0,0,0,1,2.3333333333333335,33.374,0,0.5,0.2
0,1.0,3,32.0,1,2.0,4,5,2,0,11.0,1.0,1.0,4.0,147.24,1,0,1,0,0,0,1,0,0,0,0,0.3333333333333333,73.62,0,0.5,0.5
1,0.0,1,28.0,1,3.0,3,3,2,1,15.0,3.0,6.0,7.0,161.79,1,1,0,0,0,0,1,0,0,0,0,0.0,23.11285714285714,1,6.0,0.42857142857142855
0,12.0,3,27.0,1,2.0,4,2,4,1,12.0,0.0,1.0,4.0,161.2,1,0,1,0,0,0,1,0,0,0,0,2.4,80.6,0,0.07692307692307693,0.0
0,24.0,3,8.0,1,2.0,3,4,3,0,11.0,0.0,3.0,2.0,205.96,0,0,0,1,0,0,0,0,0,0,0,6.0,51.49,0,0.12,0.0
0,14.0,1,28.0,0,3.0,3,2,4,1,14.0,0.0,3.0,3.0,154.67,0,0,1,0,0,0,1,0,0,1,0,2.8,38.6675,0,0.2,0.0
0,10.0,1,10.0,1,3.0,3,3,8,1,15.0,1.0,1.0,3.0,129.96,1,0,1,0,0,0,0,1,0,0,0,1.1111111111111112,64.98,0,0.09090909090909091,0.5
0,6.0,3,11.0,1,3.0,3,2,7,0,13.0,1.0,1.0,2.0,199.98,0,0,1,0,0,0,1,0,0,0,0,0.75,99.99,0,0.14285714285714285,0.5
0,5.0,3,8.0,1,2.0,3,4,1,1,13.0,0.0,1.0,2.0,140.78,1,0,0,1,0,0,1,0,0,0,0,2.5,70.39,0,0.16666666666666666,0.0
0,12.0,1,31.0,1,3.0,3,3,4,0,21.0,0.0,1.0,5.0,209.2,0,0,1,0,0,0,0,0,0,0,0,2.4,104.6,0,0.07692307692307693,0.0
0,0.0,3,24.0,1,3.0,1,3,3,0,11.0,0.0,1.0,2.0,162.32,1,0,1,0,0,0,1,0,0,0,0,0.0,81.16,0,1.0,0.0
0,25.0,1,34.0,0,2.0,1,3,3,1,11.0,0.0,2.0,2.0,232.47000000000003,0,1,0,0,0,1,0,0,0,0,0,6.25,77.49000000000001,0,0.07692307692307693,0.0
0,16.0,1,12.0,0,3.0,4,3,2,1,14.0,1.0,1.0,8.0,140.81,1,1,0,0,0,0,1,0,0,0,1,5.333333333333333,70.405,0,0.058823529411764705,0.5
0,0.0,3,16.0,0,3.0,4,2,2,1,11.0,2.0,4.0,4.0,157.69,1,0,0,1,0,0,1,0,0,0,0,0.0,31.538,1,4.0,0.4
1,0.0,1,14.0,0,2.0,3,3,2,1,13.0,3.0,6.0,7.0,123.94,1,0,1,0,0,0,0,1,0,0,1,0.0,17.705714285714286,1,6.0,0.42857142857142855
0,0.0,1,8.0,1,2.0,4,2,1,0,12.0,0.0,1.0,1.0,139.04,1,1,0,0,0,0,0,1,0,0,1,0.0,69.52,0,1.0,0.0
0,15.0,2,16.0,0,2.0,3,5,1,0,14.0,1.0,1.0,9.0,267.99,1,0,0,0,1,1,0,0,0,0,0,7.5,133.995,0,0.0625,0.5
0,25.0,1,14.0,0,3.0,3,5,10,0,13.0,1.0,1.0,4.0,129.5,1,0,0,0,1,0,0,1,0,0,0,2.272727272727273,64.75,0,0.038461538461538464,0.5
0,10.0,1,17.0,0,3.0,3,3,5,0,18.0,0.0,1.0,2.0,136.29,1,1,0,0,0,0,0,1,0,0,1,1.6666666666666667,68.145,0,0.09090909090909091,0.0
0,8.0,1,24.0,1,2.0,3,2,3,0,11.0,0.0,2.0,2.0,193.62,0,0,1,0,0,0,0,0,0,0,1,2.0,64.54,0,0.2222222222222222,0.0
0,0.0,1,6.0,1,2.0,3,2,5,0,11.0,1.0,1.0,2.0,132.29,1,0,0,0,0,0,0,1,0,0,0,0.0,66.145,0,1.0,0.5
0,0.0,1,13.0,1,3.0,1,5,1,0,12.0,1.0,1.0,7.0,135.78,1,0,0,0,1,0,0,1,0,0,1,0.0,67.89,0,1.0,0.5
0,2.0,2,23.0,1,2.0,4,5,2,0,13.0,0.0,1.0,9.0,179.88,1,0,0,0,1,0,0,0,0,0,1,0.6666666666666666,89.94,0,0.3333333333333333,0.0
1,0.0,1,34.0,1,3.0,4,5,4,0,20.0,0.0,1.0,3.0,142.84,0,0,1,0,0,0,1,0,0,0,1,0.0,71.42,0,1.0,0.0
1,0.0,1,20.0,0,2.0,3,2,1,1,12.0,2.0,6.0,7.0,175.53,0,0,0,0,1,0,0,0,0,0,1,0.0,25.075714285714287,1,6.0,0.2857142857142857
0,27.0,1,6.0,0,2.0,3,2,7,0,19.0,1.0,6.0,7.0,273.28,1,1,0,0,0,1,0,0,0,0,1,3.375,39.04,0,0.21428571428571427,0.14285714285714285
0,30.0,1,6.0,0,3.0,3,5,4,1,15.0,1.0,1.0,5.0,297.01,1,1,0,0,0,0,0,0,1,0,0,6.0,148.505,0,0.03225806451612903,0.5
0,28.0,1,6.0,1,2.0,1,2,3,0,13.0,1.0,2.0,0.0,247.32,1,1,0,0,0,1,0,0,0,1,0,7.0,82.44,0,0.06896551724137931,0.3333333333333333
0,9.0,3,9.0,0,2.0,3,4,4,1,16.0,0.0,1.0,1.0,192.78,1,0,0,1,0,0,1,0,0,0,1,1.8,96.39,0,0.1,0.0
1,9.0,3,6.0,0,2.0,5,3,2,0,12.0,1.0,1.0,0.0,113.59,0,0,1,0,0,0,0,1,0,0,1,3.0,56.795,0,0.1,0.5
0,3.0,3,13.0,0,3.0,3,5,8,0,14.0,1.0,1.0,2.0,147.79,1,0,0,1,0,0,1,0,0,1,0,0.3333333333333333,73.895,0,0.25,0.5
0,4.0,1,14.0,0,3.0,3,4,4,0,11.0,1.0,1.0,0.0,264.22,1,0,1,0,0,1,0,0,0,0,1,0.8,132.11,0,0.2,0.5
0,7.0,1,6.0,1,3.0,3,5,6,0,14.0,1.0,1.0,3.0,129.96,0,0,0,0,1,0,0,1,0,1,0,1.0,64.98,0,0.125,0.5
1,9.0,1,14.0,0,2.0,4,4,2,0,12.0,0.0,1.0,0.0,112.61000000000001,1,0,1,0,0,0,0,1,0,0,1,3.0,56.30500000000001,0,0.1,0.0
0,9.0,1,17.0,1,3.0,3,5,1,0,14.0,1.0,1.0,4.0,120.99000000000001,1,0,1,0,0,0,0,1,0,0,0,4.5,60.495000000000005,0,0.1,0.5
0,9.0,1,10.0,1,2.0,4,2,2,0,16.0,1.0,1.0,8.0,158.1,1,0,1,0,0,0,1,0,0,0,1,3.0,79.05,0,0.1,0.5
0,9.0,3,22.0,0,3.0,4,5,5,0,13.0,1.0,1.0,2.0,156.47,1,0,0,1,0,0,1,0,0,0,0,1.5,78.235,0,0.1,0.5
0,20.0,1,6.0,1,3.0,3,2,8,0,12.0,1.0,1.0,2.0,134.2,1,0,0,0,0,0,0,1,0,0,0,2.2222222222222223,67.1,0,0.047619047619047616,0.5
1,0.0,3,15.0,1,3.0,4,5,4,0,12.0,1.0,2.0,2.0,144.0,1,0,1,0,0,0,0,1,0,0,0,0.0,48.0,0,2.0,0.3333333333333333
0,10.0,1,11.0,1,2.0,1,3,1,0,14.0,1.0,1.0,3.0,135.0,0,0,0,0,0,0,0,1,0,0,1,5.0,67.5,0,0.09090909090909091,0.5
0,9.0,1,6.0,0,2.0,3,5,3,0,22.0,1.0,1.0,0.0,120.66,1,0,1,0,0,0,0,1,0,0,0,2.25,60.33,0,0.1,0.5
0,20.0,1,8.0,0,2.0,3,3,4,0,19.0,1.0,5.0,6.0,271.69,1,1,0,0,0,1,0,0,0,0,0,4.0,45.281666666666666,0,0.23809523809523808,0.16666666666666666
0,0.0,3,10.0,0,2.0,3,3,2,1,12.0,1.0,1.0,3.0,141.62,1,1,0,0,0,0,1,0,0,0,0,0.0,70.81,1,1.0,0.5
0,5.0,3,13.0,1,3.0,3,2,5,0,12.0,1.0,1.0,3.0,192.04,1,0,0,1,0,0,1,0,0,0,0,0.8333333333333334,96.02,0,0.16666666666666666,0.5
0,7.0,1,6.0,0,2.0,4,4,6,0,17.0,1.0,1.0,2.0,132.94,1,0,1,0,0,0,0,1,0,0,0,1.0,66.47,0,0.125,0.5
0,9.0,1,11.0,1,2.0,1,3,3,1,12.0,1.0,1.0,3.0,121.27000000000001,1,1,0,0,0,0,0,1,0,0,0,2.25,60.635000000000005,0,0.1,0.5
0,13.0,1,15.0,1,2.0,3,3,4,0,11.0,1.0,1.0,7.0,139.75,0,0,0,0,1,0,1,0,0,1,0,2.6,69.875,0,0.07142857142857142,0.5
0,4.0,3,14.0,1,2.0,3,2,2,0,18.0,2.0,6.0,9.0,207.93,1,0,1,0,0,0,0,0,0,1,0,1.3333333333333333,29.704285714285714,0,1.2,0.2857142857142857
1,9.0,3,15.0,1,2.0,3,1,5,0,11.0,0.0,4.0,3.0,200.96,1,0,0,1,0,0,0,0,0,1,0,1.5,40.192,0,0.4,0.0
1,2.0,1,8.0,0,2.0,4,5,3,1,23.0,0.0,1.0,0.0,136.46,0,0,1,0,0,0,0,1,0,0,1,0.5,68.23,1,0.3333333333333333,0.0
1,0.0,1,6.0,0,3.0,1,4,2,0,11.0,3.0,4.0,7.0,174.46,0,0,1,0,0,0,0,0,0,0,1,0.0,34.892,0,4.0,0.6
0,18.0,1,26.0,1,3.0,5,5,3,1,18.0,0.0,1.0,7.0,208.51,1,1,0,0,0,0,0,0,0,1,0,4.5,104.255,0,0.05263157894736842,0.0
0,9.0,2,14.0,0,3.0,1,4,10,0,18.0,0.0,1.0,2.0,121.09,1,1,0,0,0,0,0,1,0,0,1,0.8181818181818182,60.545,0,0.1,0.0
1,0.0,1,8.0,1,3.0,3,1,7,1,13.0,2.0,2.0,2.0,137.22,0,0,1,0,0,0,0,1,0,0,0,0.0,45.74,1,2.0,0.6666666666666666
0,18.0,1,35.0,1,2.0,3,1,5,1,18.0,1.0,1.0,2.0,193.8,1,0,0,0,0,0,0,0,0,0,0,3.0,96.9,0,0.05263157894736842,0.5
0,21.0,3,13.0,1,3.0,3,5,5,0,11.0,1.0,2.0,2.0,154.86,1,0,0,1,0,0,1,0,0,1,0,3.5,51.620000000000005,0,0.09090909090909091,0.3333333333333333
1,0.0,2,15.0,0,3.0,3,3,2,0,15.0,1.0,2.0,2.0,127.41999999999999,1,0,0,0,0,0,0,1,0,0,0,0.0,42.47333333333333,0,2.0,0.3333333333333333
0,13.0,1,14.0,1,2.0,4,4,3,0,11.0,1.0,2.0,8.0,237.57,0,1,0,0,0,0,0,0,0,1,0,3.25,79.19,0,0.14285714285714285,0.3333333333333333
0,1.0,3,11.0,1,2.0,3,5,1,0,18.0,1.0,1.0,3.0,184.63,1,1,0,0,0,0,1,0,0,0,1,0.5,92.315,0,0.5,0.5
0,17.0,1,11.0,1,3.0,4,3,4,0,14.0,0.0,1.0,3.0,131.62,0,0,1,0,0,0,0,1,0,0,1,3.4,65.81,0,0.05555555555555555,0.0
0,26.0,1,8.0,1,2.0,1,4,5,0,12.0,1.0,6.0,8.0,265.98,1,1,0,0,0,1,0,0,0,0,1,4.333333333333333,37.99714285714286,0,0.2222222222222222,0.14285714285714285
0,22.0,1,11.0,1,3.0,3,3,3,0,14.0,0.0,1.0,2.0,166.51,1,0,0,0,0,0,1,0,0,0,0,5.5,83.255,0,0.043478260869565216,0.0
0,13.0,1,14.0,1,3.0,3,3,3,0,14.0,0.0,1.0,2.0,123.44999999999999,1,1,0,0,0,0,0,1,0,1,0,3.25,61.724999999999994,0,0.07142857142857142,0.0
0,17.0,1,26.0,1,2.0,3,4,2,0,13.0,1.0,1.0,3.0,134.2,1,0,1,0,0,0,0,1,0,0,1,5.666666666666667,67.1,0,0.05555555555555555,0.5
0,6.0,3,13.0,1,2.0,3,5,1,0,14.0,0.0,1.0,3.0,143.73,0,1,0,0,0,0,1,0,0,0,0,3.0,71.865,0,0.14285714285714285,0.0
0,7.0,3,9.0,1,2.0,5,5,4,0,18.0,2.0,3.0,12.0,147.59,1,0,0,0,1,0,1,0,0,0,1,1.4,36.8975,0,0.375,0.5
0,3.0,3,22.0,1,3.0,3,3,9,0,15.0,0.0,2.0,2.0,153.01,1,0,1,0,0,0,1,0,0,0,0,0.3,51.00333333333333,0,0.5,0.0
0,15.0,1,15.0,0,3.0,3,1,2,0,13.0,3.5,5.0,8.0,136.73,0,1,0,0,0,0,0,1,0,0,1,5.0,22.78833333333333,0,0.3125,0.5833333333333334
0,17.0,3,6.0,0,3.0,3,3,8,0,12.0,1.0,1.0,0.0,147.68,0,0,0,1,0,0,1,0,0,0,0,1.8888888888888888,73.84,0,0.05555555555555555,0.5
0,9.0,1,13.0,1,3.0,3,3,2,0,13.0,0.0,1.0,0.0,112.74000000000001,0,0,0,0,0,0,0,1,0,1,0,3.0,56.370000000000005,0,0.1,0.0
0,33.0,1,6.0,1,3.0,1,3,1,0,24.0,1.0,2.0,8.0,149.0,1,0,1,0,0,0,1,0,0,0,0,16.5,49.666666666666664,0,0.058823529411764705,0.3333333333333333
0,22.0,1,13.0,1,2.0,3,4,4,0,14.0,0.0,1.0,7.0,204.66,1,0,1,0,0,0,0,0,0,1,0,4.4,102.33,0,0.043478260869565216,0.0
0,7.0,1,21.0,1,3.0,3,5,8,0,14.0,1.0,6.0,9.0,270.07,0,1,0,0,0,1,0,0,0,1,0,0.7777777777777778,38.58142857142857,0,0.75,0.14285714285714285
1,0.0,3,6.0,1,3.0,3,3,4,0,15.0,1.0,1.0,2.0,129.09,0,0,0,0,0,0,0,1,0,0,0,0.0,64.545,0,1.0,0.5
1,0.0,3,19.0,0,2.0,3,4,6,0,11.0,0.0,1.0,0.0,157.65,0,0,0,0,0,0,1,0,0,0,1,0.0,78.825,0,1.0,0.0
1,0.0,3,30.0,0,2.0,4,4,1,1,23.0,2.0,6.0,10.0,145.99,1,1,0,0,0,0,1,0,0,0,1,0.0,20.85571428571429,1,6.0,0.2857142857142857
0,8.0,3,14.0,1,3.0,3,3,2,0,13.0,1.0,1.0,0.0,124.03999999999999,1,0,1,0,0,0,0,1,0,0,0,2.6666666666666665,62.019999999999996,0,0.1111111111111111,0.5
1,0.0,1,15.0,1,2.0,3,5,3,1,11.0,0.0,1.0,0.0,131.72,0,1,0,0,0,0,0,1,0,0,1,0.0,65.86,1,1.0,0.0
0,9.0,3,19.0,0,3.0,3,4,2,0,13.0,0.0,1.0,0.0,120.33000000000001,0,0,1,0,0,0,0,1,0,0,0,3.0,60.165000000000006,0,0.1,0.0
0,17.0,1,8.0,1,2.0,3,3,6,1,18.0,0.0,2.0,2.0,202.09,0,1,0,0,0,0,0,0,0,0,1,2.4285714285714284,67.36333333333333,0,0.1111111111111111,0.0
0,2.0,3,25.0,1,3.0,4,3,2,0,14.0,1.0,1.0,4.0,186.2,1,0,1,0,0,0,1,0,0,1,0,0.6666666666666666,93.1,0,0.3333333333333333,0.5
0,9.0,2,6.0,1,2.0,3,3,1,0,21.0,0.0,1.0,3.0,120.63999999999999,1,0,1,0,0,0,0,1,0,1,0,4.5,60.31999999999999,0,0.1,0.0
0,28.0,1,10.0,1,1.0,3,3,1,1,16.0,0.0,1.0,2.0,140.35,1,0,1,0,0,0,1,0,0,0,0,14.0,70.175,0,0.034482758620689655,0.0
0,6.0,1,10.0,0,2.0,4,4,9,0,11.0,0.0,1.0,2.0,138.38,1,1,0,0,0,0,0,1,0,0,0,0.6,69.19,0,0.14285714285714285,0.0
0,20.0,3,20.0,0,3.0,3,3,4,1,17.0,1.0,1.0,2.0,145.91,1,1,0,0,0,0,1,0,0,0,0,4.0,72.955,0,0.047619047619047616,0.5
1,0.0,1,14.0,1,2.0,4,5,8,0,11.0,0.0,1.0,0.0,125.61000000000001,0,1,0,0,0,0,0,1,0,0,1,0.0,62.80500000000001,0,1.0,0.0
0,9.0,1,6.0,1,3.0,4,3,2,0,14.0,0.0,1.0,0.0,115.63,1,0,1,0,0,0,0,1,0,1,0,3.0,57.815,0,0.1,0.0
0,1.0,3,13.0,1,2.0,3,5,1,0,14.0,1.0,1.0,3.0,148.98,0,0,1,0,0,0,1,0,0,0,1,0.5,74.49,0,0.5,0.5
0,22.0,1,9.0,0,2.0,4,5,5,0,25.0,1.0,1.0,2.0,147.89,1,1,0,0,0,0,1,0,0,0,0,3.6666666666666665,73.945,0,0.043478260869565216,0.5
0,2.0,1,8.0,0,3.0,3,4,1,0,13.0,0.0,1.0,2.0,131.8,0,0,1,0,0,0,0,1,0,0,0,1.0,65.9,0,0.3333333333333333,0.0
0,1.0,1,35.0,1,3.0,5,4,2,0,14.0,1.0,1.0,7.0,165.49,1,0,1,0,0,0,1,0,0,0,0,0.3333333333333333,82.745,0,0.5,0.5
0,6.0,1,14.0,1,3.0,3,3,3,1,17.0,0.0,1.0,0.0,163.88,1,0,1,0,0,0,1,0,0,0,1,1.5,81.94,0,0.14285714285714285,0.0
0,5.0,1,16.0,1,0.0,3,1,3,0,25.0,0.0,1.0,3.0,212.44,1,1,0,0,0,0,0,0,0,0,1,1.25,106.22,0,0.16666666666666666,0.0
0,27.0,1,17.0,0,2.0,3,1,4,0,20.0,1.0,2.0,12.0,260.32,0,1,0,0,0,1,0,0,0,1,0,5.4,86.77333333333333,0,0.07142857142857142,0.3333333333333333
1,0.0,1,14.0,1,3.0,4,5,7,0,13.0,0.0,1.0,7.0,123.62,1,0,0,0,0,0,0,1,0,0,1,0.0,61.81,0,1.0,0.0
0,17.0,1,34.0,1,2.0,3,5,4,0,13.0,1.0,6.0,14.5,263.28,1,0,1,0,0,1,0,0,0,0,0,3.4,37.61142857142857,0,0.3333333333333333,0.14285714285714285
0,12.0,1,12.0,0,2.0,3,4,5,0,18.0,0.0,2.0,2.0,183.76,1,0,1,0,0,0,0,0,0,0,1,2.0,61.25333333333333,0,0.15384615384615385,0.0
0,19.0,3,9.0,0,2.0,3,4,9,0,12.0,1.0,5.0,1.0,266.06,1,0,1,0,0,1,0,0,0,0,0,1.9,44.343333333333334,0,0.25,0.16666666666666666
0,8.0,1,22.0,0,3.0,4,4,2,0,19.0,1.0,3.0,3.0,186.06,1,0,1,0,0,0,0,0,0,0,1,2.6666666666666665,46.515,0,0.3333333333333333,0.25
0,9.0,1,26.0,1,3.0,3,3,1,0,14.0,1.0,1.0,2.0,122.72,1,0,1,0,0,0,1,0,0,0,1,4.5,61.36,0,0.1,0.5
1,9.0,1,15.0,1,2.0,3,5,4,0,14.0,1.0,1.0,0.0,120.18,1,0,1,0,0,0,0,1,0,0,1,1.8,60.09,0,0.1,0.5
0,7.0,3,6.0,1,3.0,4,3,2,1,14.0,3.5,6.0,6.0,170.83,1,0,0,0,0,0,0,0,0,0,0,2.3333333333333335,24.404285714285717,0,0.75,0.5
1,0.0,1,9.0,0,2.0,3,3,2,0,12.0,3.5,6.0,7.0,140.84,0,0,1,0,0,0,0,1,0,0,1,0.0,20.12,0,6.0,0.5
0,23.0,1,28.0,1,2.0,5,1,2,1,13.0,3.5,2.0,9.0,244.11,0,1,0,0,0,1,0,0,0,0,1,7.666666666666667,81.37,0,0.08333333333333333,1.1666666666666667
0,9.0,3,13.0,1,2.0,3,3,1,1,25.0,0.0,5.0,7.0,123.08000000000001,1,0,0,0,0,0,0,1,0,1,0,4.5,20.513333333333335,0,0.5,0.0
0,15.0,1,8.0,1,3.0,4,4,5,0,14.0,1.0,1.0,0.0,148.41,1,1,0,0,0,0,0,1,0,1,0,2.5,74.205,0,0.0625,0.5
0,10.0,1,19.0,1,2.0,3,1,2,0,17.0,0.0,3.0,7.0,142.85,1,1,0,0,0,0,1,0,0,1,0,3.3333333333333335,35.7125,0,0.2727272727272727,0.0
0,2.0,1,14.0,0,2.0,5,5,4,0,13.0,0.0,1.0,7.0,197.15,1,0,0,0,1,0,1,0,0,1,0,0.4,98.575,0,0.3333333333333333,0.0
0,6.0,1,31.0,1,2.0,4,4,2,0,13.0,0.0,1.0,2.0,143.2,1,0,1,0,0,0,1,0,0,0,1,2.0,71.6,0,0.14285714285714285,0.0
0,9.0,1,34.0,1,3.0,3,1,5,0,20.0,1.0,1.0,3.0,121.32,1,0,0,0,0,0,0,1,0,1,0,1.5,60.66,0,0.1,0.5
0,15.0,1,8.0,1,2.0,3,1,3,1,14.0,3.5,6.0,9.0,201.24,0,0,1,0,0,0,0,0,0,1,0,3.75,28.74857142857143,0,0.375,0.5
0,13.0,3,15.0,1,2.0,3,5,1,0,12.0,2.0,6.0,1.0,154.73,1,1,0,0,0,0,1,0,0,1,0,6.5,22.104285714285712,0,0.42857142857142855,0.2857142857142857
0,6.0,1,34.0,1,3.0,3,3,2,1,12.0,1.0,5.0,7.0,152.07,1,0,1,0,0,0,1,0,0,1,0,2.0,25.345,0,0.7142857142857143,0.16666666666666666
0,13.0,2,12.0,1,2.0,3,1,2,1,21.0,1.0,6.0,7.0,264.37,1,1,0,0,0,1,0,0,0,0,1,4.333333333333333,37.76714285714286,0,0.42857142857142855,0.14285714285714285
0,9.0,1,27.0,1,2.0,4,5,1,0,14.0,0.0,1.0,0.0,122.96000000000001,1,0,0,0,0,0,0,1,0,1,0,4.5,61.480000000000004,0,0.1,0.0
0,13.0,1,14.0,1,3.0,3,1,4,1,18.0,2.0,2.0,2.0,140.69,0,0,1,0,0,0,1,0,0,1,0,2.6,46.89666666666667,0,0.14285714285714285,0.6666666666666666
0,18.0,1,6.0,1,3.0,3,4,2,0,12.0,3.5,6.0,7.0,174.41,1,0,0,0,0,0,0,0,0,1,0,6.0,24.915714285714284,0,0.3157894736842105,0.5
0,8.0,3,14.0,0,3.0,4,3,1,0,23.0,2.0,4.0,2.0,124.30000000000001,1,0,1,0,0,0,0,1,0,1,0,4.0,24.860000000000003,0,0.4444444444444444,0.4
0,5.0,1,11.0,0,3.0,4,4,4,0,12.0,1.0,2.0,5.0,158.78,1,0,1,0,0,0,1,0,0,1,0,1.0,52.92666666666667,0,0.3333333333333333,0.3333333333333333
0,9.0,3,14.0,1,3.0,3,1,4,1,21.0,0.0,1.0,2.0,126.44,1,0,1,0,0,0,0,1,0,0,1,1.8,63.22,0,0.1,0.0
0,21.0,3,22.0,0,3.0,3,3,9,0,14.0,1.0,6.0,7.0,164.39,1,0,1,0,0,0,1,0,0,1,0,2.1,23.48428571428571,0,0.2727272727272727,0.14285714285714285
0,2.0,1,14.0,1,3.0,1,3,7,0,18.0,1.0,1.0,0.0,124.50999999999999,1,0,1,0,0,0,0,1,0,1,0,0.25,62.254999999999995,0,0.3333333333333333,0.5
0,6.0,3,14.0,1,2.0,3,5,3,0,13.0,2.0,2.0,2.0,163.92,1,0,1,0,0,0,1,0,0,1,0,1.5,54.63999999999999,0,0.2857142857142857,0.6666666666666666
1,0.0,3,6.0,1,3.0,4,5,2,0,11.0,3.0,6.0,7.0,197.14,1,0,1,0,0,0,1,0,0,1,0,0.0,28.162857142857142,0,6.0,0.42857142857142855
0,11.0,2,16.0,1,3.0,3,3,4,0,11.0,0.0,1.0,2.0,160.77,0,0,0,0,1,0,1,0,0,1,0,2.2,80.385,0,0.08333333333333333,0.0
0,8.0,1,14.0,1,3.0,4,5,2,0,19.0,0.0,1.0,2.0,124.5,1,1,0,0,0,0,0,1,0,0,1,2.6666666666666665,62.25,0,0.1111111111111111,0.0
0,3.0,3,35.0,1,2.0,3,4,4,0,12.0,0.0,1.0,3.0,192.5,1,0,0,0,0,0,0,0,0,1,0,0.6,96.25,0,0.25,0.0
1,9.0,1,8.0,0,3.0,3,5,2,1,12.0,1.0,1.0,0.0,120.74000000000001,1,0,1,0,0,0,0,1,0,1,0,3.0,60.370000000000005,0,0.1,0.5
1,16.0,1,8.0,0,3.0,4,1,1,0,16.0,1.0,1.0,9.0,201.69,1,0,0,0,0,0,0,0,0,1,0,8.0,100.845,0,0.058823529411764705,0.5
1,1.0,1,8.0,1,2.0,3,4,5,0,11.0,0.0,1.0,4.0,148.55,1,1,0,0,0,0,1,0,0,1,0,0.16666666666666666,74.275,0,0.5,0.0
0,5.0,1,6.0,1,3.0,3,5,5,0,14.0,1.0,1.0,2.0,140.87,0,0,0,0,0,0,1,0,0,1,0,0.8333333333333334,70.435,0,0.16666666666666666,0.5
0,21.0,1,14.0,0,3.0,3,5,9,0,12.0,3.5,6.0,6.0,123.66999999999999,1,0,0,0,1,0,0,1,0,1,0,2.1,17.667142857142856,0,0.2727272727272727,0.5
0,7.0,1,13.0,1,3.0,3,1,2,0,13.0,0.0,1.0,0.0,129.72,1,1,0,0,0,0,0,1,0,0,1,2.3333333333333335,64.86,0,0.125,0.0
0,28.0,3,32.0,1,2.0,4,1,2,0,15.0,2.0,2.0,13.0,295.86,1,0,0,1,0,0,0,0,1,1,0,9.333333333333334,98.62,0,0.06896551724137931,0.6666666666666666
0,7.0,1,6.0,1,2.0,3,1,10,0,17.0,1.0,2.0,1.0,154.84,1,0,1,0,0,0,1,0,0,1,0,0.6363636363636364,51.61333333333334,0,0.25,0.3333333333333333
0,9.0,1,9.0,0,2.0,3,1,2,0,21.0,1.0,1.0,0.0,120.61000000000001,1,0,1,0,0,0,0,1,0,1,0,3.0,60.30500000000001,0,0.1,0.5
0,11.0,3,20.0,1,3.0,3,4,1,0,11.0,3.5,6.0,7.0,199.24,1,0,1,0,0,0,1,0,0,1,0,5.5,28.462857142857143,0,0.5,0.5
